ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
5,13.31,2.21997772436589,-2.44379043579102E-02
5,13.43,2.2399775236845,-2.80141830444336E-02
5,13.55,2.25997732300311,-2.86102294921875E-02
5,13.67,2.27997712232172,-2.98023223876953E-02
5,13.78,2.29997692164034,-1.96695327758789E-02
5,13.9,2.31997672095895,-2.38418579101563E-02
5,14.02,2.33997652027756,-2.98023223876953E-02
5,14.14,2.35997631959617,-2.68220901489258E-02
5,14.26,2.37997611891478,-2.08616256713867E-02
5,14.37,2.39997591823339,-2.26497650146484E-02
5,14.49,2.41997571755201,-2.68220901489258E-02
5,14.61,2.43997551687062,-0.025629997253418
5,14.73,2.45997531618923,-0.025629997253418
5,14.85,2.47997511550784,-0.025629997253418
5,14.96,2.49997491482645,-0.019073486328125
5,15.08,2.51997471414506,-2.08616256713867E-02
5,15.2,2.53997451346368,-1.66893005371094E-02
5,15.32,2.55997431278229,-1.78813934326172E-02
5,15.44,2.5799741121009,-2.14576721191406E-02
5,15.55,2.59997391141951,-1.72853469848633E-02
5,15.67,2.61997371073812,-1.72853469848633E-02
5,15.79,2.63997351005673,-2.44379043579102E-02
5,15.91,2.65997330937535,-2.38418579101563E-02
5,16.02,2.67997310869396,-1.43051147460938E-02
5,16.14,2.69997290801257,-0.025629997253418
5,16.26,2.71997270733118,-2.26497650146484E-02
5,16.37,2.73997250664979,-1.66893005371094E-02
5,16.49,2.7599723059684,-2.08616256713867E-02
5,16.61,2.77997210528702,-1.84774398803711E-02
5,16.73,2.79997190460563,-1.37090682983398E-02
5,16.85,2.81997170392424,-1.84774398803711E-02
5,16.96,2.83997150324285,-1.84774398803711E-02
5,17.08,2.85997130256146,-1.78813934326172E-02
5,17.2,2.87997110188007,-1.60932540893555E-02
5,17.32,2.89997090119869,-2.14576721191406E-02
5,17.43,2.9199707005173,-2.44379043579102E-02
5,17.55,2.93997049983591,-2.02655792236328E-02
5,17.67,2.95997029915452,-1.43051147460938E-02
5,17.79,2.97997009847313,-1.37090682983398E-02
5,17.91,2.99996989779174,-1.60932540893555E-02
5,18.02,3.01996969711035,-1.43051147460938E-02
5,18.14,3.03996949642897,-1.60932540893555E-02
5,18.26,3.05996929574758,-1.54972076416016E-02
5,18.38,3.07996909506619,-1.72853469848633E-02
5,18.5,3.0999688943848,-1.84774398803711E-02
5,18.61,3.11996869370341,-9.5367431640625E-03
5,18.73,3.13996849302202,-1.60932540893555E-02
5,18.85,3.15996829234064,-1.49011611938477E-02
5,18.97,3.17996809165925,-1.07288360595703E-02
5,19.08,3.19996789097786,-5.36441802978516E-03
5,19.2,3.21996769029647,-1.19209289550781E-02
5,19.32,3.23996748961508,-1.19209289550781E-02
5,19.44,3.25996728893369,-7.15255737304688E-03
5,19.56,3.27996708825231,-1.43051147460938E-02
5,19.67,3.29996688757092,-1.13248825073242E-02
5,19.79,3.31996668688953,-6.55651092529297E-03
5,19.91,3.33996648620814,-0.012516975402832
5,20.03,3.35996628552675,-8.34465026855469E-03
5,20.15,3.37996608484536,-1.54972076416016E-02
5,20.26,3.39996588416398,-8.34465026855469E-03
5,20.38,3.41996568348259,-9.5367431640625E-03
5,20.5,3.4399654828012,-7.15255737304688E-03
5,20.62,3.45996528211981,-1.01327896118164E-02
5,20.74,3.47996508143842,-1.19209289550781E-03
5,20.85,3.49996488075703,-5.36441802978516E-03
5,20.97,3.51996468007565,-5.96046447753906E-03
5,21.09,3.53996447939426,3.57627868652344E-03
5,21.21,3.55996427871287,0
5,21.32,3.57996407803148,-5.36441802978516E-03
5,21.44,3.59996387735009,-2.98023223876953E-03
5,21.56,3.6199636766687,-4.76837158203125E-03
5,21.68,3.63996347598732,-8.94069671630859E-03
